日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2017/4/26,'000001,上证指数,3140.8471,3152.9534,3131.418,3132.9181,3134.5674,6.2797,0.2003,169878107,1.97E+11
2017/4/27,'000001,上证指数,3152.1869,3155.0033,3097.3334,3131.3496,3140.8471,11.3398,0.361,211793073,2.36E+11
2017/4/28,'000001,上证指数,3154.6584,3154.7266,3136.5781,3144.0219,3152.1869,2.4715,0.0784,162889899,1.83E+11
2017/5/2,'000001,上证指数,3143.7121,3154.7812,3136.5391,3147.2275,3154.6584,-10.9463,-0.347,154222962,1.76E+11
2017/5/3,'000001,上证指数,3135.346,3148.2857,3123.7509,3138.3068,3143.7121,-8.3661,-0.2661,163763924,1.90E+11
2017/5/4,'000001,上证指数,3127.3687,3143.8179,3111.3912,3127.1058,3135.346,-7.9773,-0.2544,177967485,2.00E+11
2017/5/5,'000001,上证指数,3103.0378,3117.6141,3092.0918,3114.7735,3127.3687,-24.3309,-0.778,176213641,2.00E+11
2017/5/8,'000001,上证指数,3078.6129,3093.4516,3067.6943,3090.0652,3103.0378,-24.4249,-0.7871,180526904,1.98E+11
2017/5/9,'000001,上证指数,3080.5269,3084.2077,3056.558,3064.8484,3078.6129,1.914,0.0622,135066674,1.53E+11
2017/5/10,'000001,上证指数,3052.785,3090.8191,3051.5896,3078.1728,3080.5269,-27.7419,-0.9006,160794452,1.82E+11
2017/5/11,'000001,上证指数,3061.5003,3063.5637,3016.5305,3036.7891,3052.785,8.7153,0.2855,191341901,1.98E+11
2017/5/12,'000001,上证指数,3083.5132,3090.4914,3051.8713,3054.1123,3061.5003,22.0129,0.719,159684099,1.75E+11
2017/5/15,'000001,上证指数,3090.2289,3098.9125,3085.9319,3085.9319,3083.5132,6.7157,0.2178,135660728,1.58E+11
2017/5/16,'000001,上证指数,3112.9642,3113.5116,3060.5344,3082.8717,3090.2289,22.7353,0.7357,173775564,1.93E+11
2017/5/17,'000001,上证指数,3104.4415,3119.5816,3101.2953,3107.802,3112.9642,-8.5227,-0.2738,168674158,1.95E+11
2017/5/18,'000001,上证指数,3090.139,3103.4413,3077.9631,3082.3288,3104.4415,-14.3025,-0.4607,148620035,1.68E+11
2017/5/19,'000001,上证指数,3090.6309,3095.4826,3081.278,3086.7054,3090.139,0.4919,0.0159,129635230,1.50E+11
2017/5/22,'000001,上证指数,3075.6756,3103.9375,3063.1529,3087.1705,3090.6309,-14.9553,-0.4839,153683730,1.70E+11
2017/5/23,'000001,上证指数,3061.947,3084.2352,3050.8423,3069.3935,3075.6756,-13.7286,-0.4464,178310599,1.95E+11
2017/5/24,'000001,上证指数,3064.0759,3064.8127,3022.3026,3047.5681,3061.947,2.1289,0.0695,139813353,1.53E+11
2017/5/25,'000001,上证指数,3107.8311,3114.6578,3052.8309,3055.3425,3064.0759,43.7552,1.428,191391841,2.02E+11
2017/5/26,'000001,上证指数,3110.0587,3120.6627,3100.3877,3101.2864,3107.8311,2.2276,0.0717,155923486,1.71E+11
2017/5/31,'000001,上证指数,3117.1778,3143.2787,3111.5563,3125.3252,3110.0587,7.1191,0.2289,152950430,1.78E+11
2017/6/1,'000001,上证指数,3102.6232,3113.5212,3097.6794,3108.4214,3117.1778,-14.5546,-0.4669,163015719,1.81E+11
2017/6/2,'000001,上证指数,3105.54,3110.3891,3081.8485,3094.2253,3102.6232,2.9168,0.094,142504925,1.54E+11
2017/6/5,'000001,上证指数,3091.6561,3105.5056,3084.8301,3102.1095,3105.54,-13.8839,-0.4471,132570300,1.43E+11
2017/6/6,'000001,上证指数,3102.126,3102.8633,3078.7872,3084.5401,3091.6561,10.4699,0.3387,113439963,1.28E+11
2017/6/7,'000001,上证指数,3140.3249,3140.7743,3098.9508,3101.7608,3102.126,38.1989,1.2314,173229014,1.94E+11
2017/6/8,'000001,上证指数,3150.3336,3153.2635,3132.8278,3136.4705,3140.3249,10.0087,0.3187,152277659,1.79E+11
2017/6/9,'000001,上证指数,3158.4004,3165.9197,3146.1075,3147.4533,3150.3336,8.0668,0.2561,160136334,1.82E+11
2017/6/12,'000001,上证指数,3139.8766,3164.9502,3135.314,3149.5266,3158.4004,-18.5238,-0.5865,146729425,1.70E+11
2017/6/13,'000001,上证指数,3153.7429,3155.9895,3131.0431,3134.0089,3139.8766,13.8663,0.4416,128318279,1.48E+11
2017/6/14,'000001,上证指数,3130.674,3149.1731,3125.3546,3146.748,3153.7429,-23.0689,-0.7315,138347042,1.61E+11
2017/6/15,'000001,上证指数,3132.4863,3137.5854,3117.084,3125.5865,3130.674,1.8123,0.0579,146954245,1.71E+11
2017/6/16,'000001,上证指数,3123.1662,3134.2511,3117.8567,3126.3728,3132.4863,-9.3201,-0.2975,129652758,1.49E+11
2017/6/19,'000001,上证指数,3144.3739,3146.7703,3121.7787,3122.1578,3123.1662,21.2077,0.679,134891758,1.52E+11
2017/6/20,'000001,上证指数,3140.0136,3150.4646,3134.6106,3148.0187,3144.3739,-4.3603,-0.1387,141191802,1.62E+11
2017/6/21,'000001,上证指数,3156.2118,3157.0275,3132.6173,3148.9861,3140.0136,16.1982,0.5159,136688268,1.67E+11
2017/6/22,'000001,上证指数,3147.4532,3186.9823,3146.6432,3152.2424,3156.2118,-8.7586,-0.2775,191344006,2.20E+11
2017/6/23,'000001,上证指数,3157.873,3158.0474,3118.0946,3138.4441,3147.4532,10.4198,0.3311,154843648,1.76E+11
2017/6/26,'000001,上证指数,3185.4439,3187.8891,3156.9767,3157.0022,3157.873,27.5709,0.8731,173579211,2.00E+11
2017/6/27,'000001,上证指数,3191.1969,3193.4613,3172.463,3183.4198,3185.4439,5.753,0.1806,148201198,1.68E+11
2017/6/28,'000001,上证指数,3173.2014,3193.4397,3170.7859,3183.6334,3191.1969,-17.9955,-0.5639,146516720,1.62E+11
2017/6/29,'000001,上证指数,3188.0625,3188.7741,3174.2835,3174.9811,3173.2014,14.8611,0.4683,128755470,1.47E+11
2017/6/30,'000001,上证指数,3192.4269,3193.2411,3171.5703,3176.9481,3188.0625,4.3644,0.1369,121464543,1.43E+11
2017/7/3,'000001,上证指数,3195.9116,3196.2861,3177.0244,3191.9982,3192.4269,3.4847,0.1092,140305717,1.57E+11
2017/7/4,'000001,上证指数,3182.8039,3193.0644,3174.314,3192.8885,3195.9116,-13.1077,-0.4101,141114967,1.61E+11
2017/7/5,'000001,上证指数,3207.1342,3207.3095,3174.7081,3179.2169,3182.8039,24.3303,0.7644,148296483,1.74E+11
2017/7/6,'000001,上证指数,3212.444,3215.95,3188.7733,3203.8631,3207.1342,5.3098,0.1656,175809287,2.02E+11
2017/7/7,'000001,上证指数,3217.9567,3219.5232,3195.2905,3203.8225,3212.444,5.5127,0.1716,176715416,2.02E+11
2017/7/10,'000001,上证指数,3212.6319,3223.3402,3203.2089,3208.4627,3217.9567,-5.3248,-0.1655,198928010,2.23E+11
2017/7/11,'000001,上证指数,3203.0375,3226.908,3199.2235,3201.5169,3212.6319,-9.5944,-0.2986,187837262,2.05E+11
2017/7/12,'000001,上证指数,3197.5439,3215.1962,3177.9346,3201.9292,3203.0375,-5.4936,-0.1715,186900880,2.02E+11
2017/7/13,'000001,上证指数,3218.1632,3219.2683,3190.3393,3192.3615,3197.5439,20.6193,0.6448,195303611,2.11E+11
2017/7/14,'000001,上证指数,3222.4168,3222.9784,3204.8529,3212.0316,3218.1632,4.2536,0.1322,160126773,1.74E+11
2017/7/17,'000001,上证指数,3176.4648,3230.354,3139.5035,3219.7914,3222.4168,-45.952,-1.426,266205274,2.75E+11
2017/7/18,'000001,上证指数,3187.5672,3187.671,3150.1284,3159.7318,3176.4648,11.1024,0.3495,190623060,1.96E+11
2017/7/19,'000001,上证指数,3230.9762,3232.9408,3179.73,3181.4015,3187.5672,43.409,1.3618,272420726,2.70E+11
2017/7/20,'000001,上证指数,3244.8647,3246.236,3225.4328,3227.5056,3230.9762,13.8885,0.4299,232108392,2.46E+11
2017/7/21,'000001,上证指数,3237.9817,3247.7122,3231.9556,3236.5881,3244.8647,-6.883,-0.2121,206003251,2.22E+11
2017/7/24,'000001,上证指数,3250.5989,3261.1046,3230.0705,3230.898,3237.9817,12.6172,0.3897,233056399,2.51E+11
2017/7/25,'000001,上证指数,3243.6894,3261.6454,3233.1376,3249.1376,3250.5989,-6.9095,-0.2126,205573873,2.13E+11
2017/7/26,'000001,上证指数,3247.6748,3264.8483,3228.0389,3244.4608,3243.6894,3.9854,0.1229,213542005,2.28E+11
2017/7/27,'000001,上证指数,3249.7814,3251.9261,3220.6366,3243.765,3247.6748,2.1066,0.0649,228485945,2.43E+11
2017/7/28,'000001,上证指数,3253.2404,3256.3706,3232.9634,3240.1728,3249.7814,3.459,0.1064,182226880,1.98E+11
2017/7/31,'000001,上证指数,3273.0283,3276.9461,3251.1941,3252.7519,3253.2404,19.7879,0.6083,246039440,2.54E+11
2017/8/1,'000001,上证指数,3292.6383,3292.6383,3273.5038,3274.3685,3273.0283,19.61,0.5991,237194594,2.56E+11
2017/8/2,'000001,上证指数,3285.0568,3305.4313,3282.0377,3288.5183,3292.6383,-7.5815,-0.2303,266730628,2.79E+11
2017/8/3,'000001,上证指数,3272.9286,3293.3686,3262.1554,3279.9864,3285.0568,-12.1282,-0.3692,233277004,2.44E+11
2017/8/4,'000001,上证指数,3262.0809,3287.1929,3261.3066,3269.3182,3272.9286,-10.8477,-0.3314,275906340,2.86E+11
2017/8/7,'000001,上证指数,3279.4566,3280.1035,3243.7153,3257.67,3262.0809,17.3757,0.5327,231173379,2.32E+11
2017/8/8,'000001,上证指数,3281.8728,3285.4833,3269.6582,3277.1887,3279.4566,2.4162,0.0737,252043537,2.56E+11
2017/8/9,'000001,上证指数,3275.573,3277.9433,3263.8468,3277.8083,3281.8728,-6.2998,-0.192,235597907,2.38E+11
2017/8/10,'000001,上证指数,3261.7494,3282.519,3236.1829,3269.7347,3275.573,-13.8236,-0.422,240684622,2.52E+11
2017/8/11,'000001,上证指数,3208.5413,3245.1163,3200.7481,3237.9222,3261.7494,-53.2081,-1.6313,262962995,2.67E+11
2017/8/14,'000001,上证指数,3237.3602,3240.0517,3206.0436,3206.0436,3208.5413,28.8189,0.8982,190346796,2.09E+11
2017/8/15,'000001,上证指数,3251.2617,3263.5892,3235.1013,3235.2298,3237.3602,13.9015,0.4294,182297997,2.05E+11
2017/8/16,'000001,上证指数,3246.4512,3248.785,3228.8705,3247.8525,3251.2617,-4.8105,-0.148,176852051,2.01E+11
2017/8/17,'000001,上证指数,3268.4298,3269.1389,3251.4593,3253.8455,3246.4512,21.9786,0.677,203622551,2.28E+11
2017/8/18,'000001,上证指数,3268.7243,3275.0763,3248.0833,3253.2434,3268.4298,0.2945,0.009,191122483,2.18E+11
2017/8/21,'000001,上证指数,3286.9055,3287.5186,3270.4753,3274.5805,3268.7243,18.1812,0.5562,186122483,2.10E+11
2017/8/22,'000001,上证指数,3290.2257,3293.476,3274.941,3287.6147,3286.9055,3.3202,0.101,186537991,2.23E+11
2017/8/23,'000001,上证指数,3287.7049,3299.4572,3274.4404,3283.7966,3290.2257,-2.5208,-0.0766,179832208,2.04E+11
2017/8/24,'000001,上证指数,3271.5117,3297.9886,3266.3589,3287.9594,3287.7049,-16.1932,-0.4925,163468937,1.86E+11
2017/8/25,'000001,上证指数,3331.5221,3331.9146,3271.4608,3271.4608,3271.5117,60.0104,1.8343,205839482,2.27E+11
2017/8/28,'000001,上证指数,3362.6514,3375.0339,3336.1264,3336.1264,3331.5221,31.1293,0.9344,257461438,3.05E+11
2017/8/29,'000001,上证指数,3365.2261,3374.5947,3354.4627,3362.0604,3362.6514,2.5747,0.0766,219504535,2.69E+11
2017/8/30,'000001,上证指数,3363.6266,3376.6481,3357.0803,3361.8207,3365.2261,-1.5995,-0.0475,246863312,2.80E+11
2017/8/31,'000001,上证指数,3360.8103,3367.3581,3340.6865,3361.4621,3363.6266,-2.8163,-0.0837,234419781,2.69E+11
2017/9/1,'000001,上证指数,3367.1194,3381.9252,3358.4724,3365.9913,3360.8103,6.3091,0.1877,282497584,3.14E+11
2017/9/4,'000001,上证指数,3379.583,3381.4027,3359.1309,3369.7185,3367.1194,12.4636,0.3702,267427849,2.96E+11
2017/9/5,'000001,上证指数,3384.317,3390.8233,3371.5706,3377.1968,3379.583,4.734,0.1401,216552946,2.46E+11
2017/9/6,'000001,上证指数,3385.3888,3391.0105,3364.7645,3372.4277,3384.317,1.0718,0.0317,229090785,2.62E+11
2017/9/7,'000001,上证指数,3365.4974,3387.7956,3363.1765,3383.6281,3385.3888,-19.8914,-0.5876,221118685,2.64E+11
2017/9/8,'000001,上证指数,3365.2426,3380.8898,3353.6876,3364.4275,3365.4974,-0.2548,-0.0076,198405184,2.35E+11
2017/9/11,'000001,上证指数,3376.4188,3384.81,3360.0462,3365.3506,3365.2426,11.1762,0.3321,219011019,2.57E+11
2017/9/12,'000001,上证指数,3379.488,3391.0694,3370.8519,3381.487,3376.4188,3.0692,0.0909,272910319,3.25E+11
2017/9/13,'000001,上证指数,3384.147,3387.1397,3366.5412,3374.7185,3379.488,4.659,0.1379,194550715,2.31E+11
2017/9/14,'000001,上证指数,3371.4256,3391.6435,3361.3335,3383.47,3384.147,-12.7214,-0.3759,221306487,2.57E+11
2017/9/15,'000001,上证指数,3353.6192,3365.5277,3345.3283,3365.1454,3371.4256,-17.8064,-0.5282,219765816,2.53E+11
2017/9/18,'000001,上证指数,3362.8587,3371.7486,3352.5134,3352.5134,3353.6192,9.2395,0.2755,190319676,2.28E+11
2017/9/19,'000001,上证指数,3356.8446,3370.4009,3344.7054,3365.5315,3362.8587,-6.0141,-0.1788,191129691,2.21E+11
2017/9/20,'000001,上证指数,3365.9959,3370.0978,3346.5356,3352.1848,3356.8446,9.1513,0.2726,192196661,2.26E+11
2017/9/21,'000001,上证指数,3357.8123,3377.8844,3356.8754,3364.6977,3365.9959,-8.1836,-0.2431,197448695,2.32E+11
2017/9/22,'000001,上证指数,3352.5294,3356.4514,3334.9846,3347.1569,3357.8123,-5.2829,-0.1573,179234007,2.07E+11
2017/9/25,'000001,上证指数,3341.5487,3350.9612,3334.9438,3344.5886,3352.5294,-10.9807,-0.3275,169621293,2.02E+11
2017/9/26,'000001,上证指数,3343.5826,3347.1629,3332.5985,3336.3497,3341.5487,2.0339,0.0609,132628595,1.59E+11
2017/9/27,'000001,上证指数,3345.2717,3349.6949,3340.2989,3340.8219,3343.5826,1.6891,0.0505,143086945,1.69E+11
2017/9/28,'000001,上证指数,3339.6421,3344.6005,3336.1784,3343.8446,3345.2717,-5.6296,-0.1683,149444300,1.82E+11
2017/9/29,'000001,上证指数,3348.9431,3357.0154,3340.3109,3340.3109,3339.6421,9.301,0.2785,144862443,1.76E+11
2017/10/9,'000001,上证指数,3374.3781,3410.1704,3366.965,3403.2458,3348.9431,25.435,0.7595,191736057,2.27E+11
2017/10/10,'000001,上证指数,3382.9879,3384.0262,3358.7953,3373.3446,3374.3781,8.6098,0.2552,179423841,2.31E+11
2017/10/11,'000001,上证指数,3388.2838,3395.7794,3379.1634,3381.488,3382.9879,5.2959,0.1565,181476704,2.31E+11
2017/10/12,'000001,上证指数,3386.1,3390.2036,3372.5331,3385.5329,3388.2838,-2.1838,-0.0645,161809380,2.02E+11
2017/10/13,'000001,上证指数,3390.5233,3395.7484,3383.2392,3384.4883,3386.1,4.4233,0.1306,139954764,1.81E+11
2017/10/16,'000001,上证指数,3378.4704,3400.5113,3374.7687,3393.2055,3390.5233,-12.0529,-0.3555,174330620,2.22E+11
2017/10/17,'000001,上证指数,3372.0407,3382.4072,3365.5646,3373.2342,3378.4704,-6.4297,-0.1903,125381725,1.63E+11
2017/10/18,'000001,上证指数,3381.7937,3383.2323,3371.9249,3373.5281,3372.0407,9.753,0.2892,157228791,1.94E+11
2017/10/19,'000001,上证指数,3370.1721,3378.7359,3359.6284,3374.6444,3381.7937,-11.6216,-0.3437,158476495,1.88E+11
2017/10/20,'000001,上证指数,3378.6481,3379.7652,3360.1001,3363.5138,3370.1721,8.476,0.2515,127172851,1.55E+11
2017/10/23,'000001,上证指数,3380.699,3385.2853,3374.705,3382.28,3378.6481,2.0509,0.0607,130846289,1.64E+11
2017/10/24,'000001,上证指数,3388.2477,3388.6886,3374.1246,3376.5989,3380.699,7.5487,0.2233,139897511,1.79E+11
2017/10/25,'000001,上证指数,3396.8975,3398.3041,3382.0338,3384.8579,3388.2477,8.6498,0.2553,123131222,1.60E+11
2017/10/26,'000001,上证指数,3407.5671,3414.2415,3391.4549,3397.519,3396.8975,10.6696,0.3141,183768625,2.39E+11
2017/10/27,'000001,上证指数,3416.8124,3421.1026,3402.1141,3404.4978,3407.5671,9.2453,0.2713,170257173,2.12E+11
2017/10/30,'000001,上证指数,3390.3371,3419.7315,3357.2762,3413.8679,3416.8124,-26.4753,-0.7749,208349286,2.58E+11
2017/10/31,'000001,上证指数,3393.3417,3397.0988,3376.1238,3380.999,3390.3371,3.0046,0.0886,153498206,2.00E+11
2017/11/1,'000001,上证指数,3395.9125,3410.3519,3388.5978,3393.9678,3393.3417,2.5708,0.0758,180566127,2.32E+11
2017/11/2,'000001,上证指数,3383.3095,3391.652,3372.2131,3391.652,3395.9125,-12.603,-0.3711,166864267,2.10E+11
2017/11/3,'000001,上证指数,3371.7441,3380.57,3347.3603,3377.7356,3383.3095,-11.5654,-0.3418,172714790,2.07E+11
2017/11/6,'000001,上证指数,3388.1742,3389.3826,3356.5337,3369.685,3371.7441,16.4301,0.4873,154636468,2.04E+11
2017/11/7,'000001,上证指数,3413.5748,3415.1482,3387.9459,3389.4721,3388.1742,25.4006,0.7497,190571746,2.43E+11
2017/11/8,'000001,上证指数,3415.4602,3434.4918,3404.8811,3409.1474,3413.5748,1.8854,0.0552,185436470,2.42E+11
2017/11/9,'000001,上证指数,3427.7946,3428.7704,3408.6186,3410.6723,3415.4602,12.3344,0.3611,158650426,2.05E+11
2017/11/10,'000001,上证指数,3432.6731,3438.7924,3414.3286,3423.1846,3427.7946,4.8785,0.1423,189276503,2.56E+11
2017/11/13,'000001,上证指数,3447.8358,3449.1638,3435.0849,3435.1839,3432.6731,15.1627,0.4417,205389054,2.67E+11
2017/11/14,'000001,上证指数,3429.5482,3450.4949,3419.6919,3446.5453,3447.8358,-18.2876,-0.5304,196472674,2.67E+11
2017/11/15,'000001,上证指数,3402.5245,3423.7495,3396.381,3416.2112,3429.5482,-27.0237,-0.788,168792076,2.40E+11
2017/11/16,'000001,上证指数,3399.2503,3409.6532,3390.5888,3393.1937,3402.5245,-3.2742,-0.0962,156684332,2.21E+11
2017/11/17,'000001,上证指数,3382.9075,3403.2855,3373.2956,3392.6834,3399.2503,-16.3428,-0.4808,249458153,3.14E+11
2017/11/20,'000001,上证指数,3392.3988,3393.1063,3337.116,3361.3563,3382.9075,9.4913,0.2806,176524683,2.28E+11
2017/11/21,'000001,上证指数,3410.4977,3419.802,3377.5989,3382.3595,3392.3988,18.0989,0.5335,196871803,2.65E+11
2017/11/22,'000001,上证指数,3430.4643,3442.1777,3404.2865,3417.3313,3410.4977,19.9666,0.5854,213567093,2.74E+11
2017/11/23,'000001,上证指数,3351.9182,3429.4237,3342.3324,3425.0093,3430.4643,-78.5461,-2.2897,215265393,2.70E+11
2017/11/24,'000001,上证指数,3353.8207,3360.7459,3328.3339,3340.3842,3351.9182,1.9025,0.0568,159569663,2.08E+11
2017/11/27,'000001,上证指数,3322.2298,3347.0506,3315.2642,3346.6567,3353.8207,-31.5909,-0.9419,166439170,2.06E+11
2017/11/28,'000001,上证指数,3333.657,3333.7998,3300.7808,3311.2322,3322.2298,11.4272,0.344,138247799,1.67E+11
2017/11/29,'000001,上证指数,3337.862,3343.0624,3305.5721,3335.5671,3333.657,4.205,0.1261,183805932,2.18E+11
2017/11/30,'000001,上证指数,3317.1884,3340.9201,3306.2832,3328.6427,3337.862,-20.6736,-0.6194,156595851,1.92E+11
2017/12/1,'000001,上证指数,3317.6174,3324.5161,3302.4398,3315.1051,3317.1884,0.429,0.0129,139198300,1.77E+11
2017/12/4,'000001,上证指数,3309.6183,3323.9961,3304.1034,3310.3814,3317.6174,-7.9991,-0.2411,148053288,1.85E+11
2017/12/5,'000001,上证指数,3303.6751,3315.7373,3300.5117,3301.6906,3309.6183,-5.9432,-0.1796,208278862,2.43E+11
2017/12/6,'000001,上证指数,3293.9648,3296.2013,3254.6108,3291.3128,3303.6751,-9.7103,-0.2939,151604452,1.79E+11
2017/12/7,'000001,上证指数,3272.0542,3291.2817,3259.1637,3283.2791,3293.9648,-21.9106,-0.6652,132105900,1.62E+11
2017/12/8,'000001,上证指数,3289.9924,3297.1304,3258.7593,3264.4776,3272.0542,17.9382,0.5482,133209314,1.66E+11
2017/12/11,'000001,上证指数,3322.1956,3322.6736,3288.2949,3290.4881,3289.9924,32.2032,0.9788,131965984,1.73E+11
2017/12/12,'000001,上证指数,3280.8136,3320.3103,3280.3291,3320.3103,3322.1956,-41.382,-1.2456,124604827,1.61E+11
2017/12/13,'000001,上证指数,3303.0373,3304.0101,3273.3248,3278.3968,3280.8136,22.2237,0.6774,111998647,1.45E+11
2017/12/14,'000001,上证指数,3292.4385,3309.5295,3282.5732,3302.9322,3303.0373,-10.5988,-0.3209,120544235,1.51E+11
2017/12/15,'000001,上证指数,3266.1371,3287.5292,3259.3883,3287.5292,3292.4385,-26.3014,-0.7988,130940618,1.62E+11
2017/12/18,'000001,上证指数,3267.9224,3280.5438,3254.1775,3268.0335,3266.1371,1.7853,0.0547,120700389,1.50E+11
2017/12/19,'000001,上证指数,3296.5384,3296.9398,3266.0191,3266.0191,3267.9224,28.616,0.8757,115140134,1.51E+11
2017/12/20,'000001,上证指数,3287.6057,3300.2124,3276.1201,3296.7403,3296.5384,-8.9327,-0.271,137745118,1.68E+11
2017/12/21,'000001,上证指数,3300.0593,3309.2233,3267.4042,3281.1179,3287.6057,12.4536,0.3788,142127927,1.74E+11
2017/12/22,'000001,上证指数,3297.063,3307.3276,3293.4415,3297.6852,3300.0593,-2.9963,-0.0908,124047326,1.52E+11
2017/12/25,'000001,上证指数,3280.461,3312.2998,3270.4407,3296.2106,3297.063,-16.602,-0.5035,146893635,1.77E+11
2017/12/26,'000001,上证指数,3306.1246,3307.2994,3274.3274,3277.8372,3280.461,25.6636,0.7823,142434501,1.75E+11
2017/12/27,'000001,上证指数,3275.7828,3307.0798,3270.349,3302.4612,3306.1246,-30.3418,-0.9177,162674890,1.98E+11
2017/12/28,'000001,上证指数,3296.3847,3304.0962,3263.7282,3272.2913,3275.7828,20.6019,0.6289,175371670,2.08E+11
2017/12/29,'000001,上证指数,3307.1721,3308.2249,3292.7699,3295.2461,3296.3847,10.7874,0.3272,141586836,1.70E+11
2018/1/2,'000001,上证指数,3348.3259,3349.053,3314.0307,3314.0307,3307.1721,41.1538,1.2444,202278860,2.28E+11
2018/1/3,'000001,上证指数,3369.1084,3379.9152,3345.2887,3347.7428,3348.3259,20.7825,0.6207,213836149,2.58E+11
2018/1/4,'000001,上证指数,3385.7102,3392.8264,3365.2954,3371,3369.1084,16.6018,0.4928,206955288,2.43E+11
2018/1/5,'000001,上证指数,3391.7501,3402.0694,3380.245,3386.464,3385.7102,6.0399,0.1784,213060681,2.48E+11
2018/1/8,'000001,上证指数,3409.4795,3412.7307,3384.5591,3391.5528,3391.7501,17.7294,0.5227,236165106,2.86E+11
2018/1/9,'000001,上证指数,3413.8996,3417.2278,3403.5869,3406.1116,3409.4795,4.4201,0.1296,191488551,2.38E+11
2018/1/10,'000001,上证指数,3421.8343,3430.2139,3398.8423,3414.1128,3413.8996,7.9347,0.2324,209094997,2.55E+11
2018/1/11,'000001,上证指数,3425.3449,3426.4829,3405.639,3415.585,3421.8343,3.5106,0.1026,173812133,2.18E+11
2018/1/12,'000001,上证指数,3428.9407,3435.4239,3417.9802,3423.8793,3425.3449,3.5958,0.105,174063404,2.16E+11
2018/1/15,'000001,上证指数,3410.4882,3442.5008,3402.312,3428.9508,3428.9407,-18.4525,-0.5381,232009283,2.86E+11
2018/1/16,'000001,上证指数,3436.594,3437.5827,3401.9606,3403.4694,3410.4882,26.1058,0.7655,211475468,2.67E+11
2018/1/17,'000001,上证指数,3444.6713,3465.2049,3430.5114,3438.5762,3436.594,8.0773,0.235,261045030,3.17E+11
2018/1/18,'000001,上证指数,3474.754,3476.546,3448.7885,3449.881,3444.6713,30.0827,0.8733,220039555,2.68E+11
2018/1/19,'000001,上证指数,3487.864,3498.4341,3474.2915,3481.62,3474.754,13.11,0.3773,247536733,2.94E+11
2018/1/22,'000001,上证指数,3501.3622,3503.3857,3475.673,3476.9939,3487.864,13.4982,0.387,217487534,2.61E+11
2018/1/23,'000001,上证指数,3546.5048,3547.2222,3504.3439,3504.3439,3501.3622,45.1426,1.2893,238705904,2.82E+11
2018/1/24,'000001,上证指数,3559.4653,3569.4891,3527.1119,3553.4787,3546.5048,12.9605,0.3654,252954496,3.08E+11
2018/1/25,'000001,上证指数,3548.307,3571.4805,3528.0349,3555.1677,3559.4653,-11.1583,-0.3135,243413422,2.88E+11
2018/1/26,'000001,上证指数,3558.1288,3574.9048,3534.1952,3535.4931,3548.307,9.8218,0.2768,222698295,2.58E+11
2018/1/29,'000001,上证指数,3523.0007,3587.0323,3510.2689,3563.64,3558.1288,-35.1281,-0.9873,236026965,2.85E+11
2018/1/30,'000001,上证指数,3488.009,3523.0513,3484.6556,3511.5005,3523.0007,-34.9917,-0.9932,186369975,2.25E+11
2018/1/31,'000001,上证指数,3480.8334,3495.4533,3454.7259,3470.5089,3488.009,-7.1756,-0.2057,207253403,2.43E+11
2018/2/1,'000001,上证指数,3446.9799,3495.0933,3424.4188,3478.6701,3480.8334,-33.8535,-0.9726,260504707,2.93E+11
2018/2/2,'000001,上证指数,3462.0808,3463.1639,3388.8597,3419.2249,3446.9799,15.1009,0.4381,208120551,2.36E+11
2018/2/5,'000001,上证指数,3487.497,3487.7211,3406.2405,3411.6698,3462.0808,25.4162,0.7341,217673754,2.52E+11
2018/2/6,'000001,上证指数,3370.652,3440.124,3364.2163,3418.01,3487.497,-116.845,-3.3504,280555477,3.19E+11
2018/2/7,'000001,上证指数,3309.2598,3425.5377,3304.007,3412.7441,3370.652,-61.3922,-1.8214,260939714,2.95E+11
2018/2/8,'000001,上证指数,3262.0504,3307.1623,3225.7117,3281.0458,3309.2598,-47.2094,-1.4266,201262499,2.22E+11
2018/2/9,'000001,上证指数,3129.8508,3180.11,3062.7426,3172.8509,3262.0504,-132.1996,-4.0527,256389176,2.72E+11
2018/2/12,'000001,上证指数,3154.1254,3168.1258,3113.6054,3128.3709,3129.8508,24.2746,0.7756,153310831,1.71E+11
2018/2/13,'000001,上证指数,3184.9587,3219.2169,3176.1066,3176.1066,3154.1254,30.8333,0.9776,151527597,1.72E+11
2018/2/14,'000001,上证指数,3199.1589,3203.4967,3171.3836,3188.2475,3184.9587,14.2002,0.4459,100322827,1.15E+11
2018/2/22,'000001,上证指数,3268.5589,3269.9156,3234.1152,3237.5692,3199.1589,69.4,2.1693,138730445,1.57E+11
2018/2/23,'000001,上证指数,3289.0241,3294.1338,3258.4878,3275.429,3268.5589,20.4652,0.6261,145790368,1.60E+11
2018/2/26,'000001,上证指数,3329.5737,3335.9856,3281.615,3307.295,3289.0241,40.5496,1.2329,188568602,2.13E+11
2018/2/27,'000001,上证指数,3292.0679,3328.6719,3284.6293,3328.6719,3329.5737,-37.5058,-1.1264,174219368,2.04E+11
2018/2/28,'000001,上证指数,3259.408,3277.8324,3239.8438,3264.0585,3292.0679,-32.6599,-0.9921,151043536,1.80E+11
2018/3/1,'000001,上证指数,3273.7549,3280.1491,3228.5848,3235.0887,3259.408,14.3469,0.4402,159098320,1.85E+11
